,comment_id,name,location,comment,time,likes,replies_count,replies,parent_id,pre_com
682,125410126,Ruby Tuesday,New Jersey,Didn’t work for nuclear weapons. Cat is out of bag. The AI weapons are here. We need to reduce/eliminate the motivation to use them. If we don’t find a peaceful solution to Ukraine and other conflicts we are done.,2023-05-30 18:15:18,0,0,[],125409819,work nuclear weapons ai weapons need reduce eliminate motivation find peaceful solution ukraine conflicts done
683,125409829,Mmm,Nyc,"The bottom line is research into general AI must be done with the utmost care, security and prudence.

It should be done in a licensed lab with full blown security measures akin to how we handle nuclear and biological weapons.

There should be failsafe after failsafe.  

Once we get very comfortable with working with general AI, then maybe in the subsequent decades it can be released into the world at large.  Until then, baby steps.",2023-05-30 18:03:28,7,2,"[{'commentID': 125410016, 'status': 'approved', 'commentSequence': 125410016, 'userID': 12285180, 'userDisplayName': 'Kevin', 'userLocation': 'Austin', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': ""@Mmm I'm sure the Chinese would obey such rules."", 'createDate': '1685459493', 'updateDate': '1685462876', 'approveDate': '1685461953', 'recommendations': 1, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125409829, 'parentUserDisplayName': 'Mmm', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125410016', 'isAnonymous': False}, {'commentID': 125413000, 'status': 'approved', 'commentSequence': 125413000, 'userID': 73623801, 'userDisplayName': 'Mmm', 'userLocation': 'Nyc', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': 'https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-4f50c826956e3c6b10d9ebe371fe9f6650042822b9b8bb1e5c0ce19d349dd277.jpg', 'commentTitle': '<br\\//>', 'commentBody': ""@Kevin  There is no indication the Chinese are pushing for internal social disruption.  They'll keep AI on a tight leash."", 'createDate': '1685466747', 'updateDate': '1685466747', 'approveDate': '1685466748', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125410016, 'parentUserDisplayName': 'Mmm', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125413000', 'isAnonymous': False}]",,bottom line research general ai must done utmost care security prudence done licensed full blown security measures akin handle nuclear biological weapons failsafe failsafe comfortable working general ai maybe subsequent decades released world large baby steps
684,125410016,Kevin,Austin,@Mmm I'm sure the Chinese would obey such rules.,2023-05-30 18:11:33,1,0,[],125409829,sure chinese obey rules
685,125413000,Mmm,Nyc,@Kevin  There is no indication the Chinese are pushing for internal social disruption.  They'll keep AI on a tight leash.,2023-05-30 20:12:27,0,0,[],125410016,indication chinese pushing internal social disruption keep ai tight leash
686,125409833,Davey,Boston,"Nobody can feed philosophy to AI?  A diet of philosophy for these things might provoke real discovery.  Maybe somebody or something will finally understand Kierkegaard's tome on the  ""categories of dispair"" and then be able to explain it to the rest of us, my philosophy prof certainly couldn't explain it.  He said, ""Kierkagaard was most probably joking""!  
     I'd love to hear some AI bots seated in a circle debating as interlocutors woild and using the Socratic method to find a solution to some conundrum of human behavior or governance.",2023-05-30 18:03:51,4,1,"[{'commentID': 125410223, 'status': 'approved', 'commentSequence': 125410223, 'userID': 75714223, 'userDisplayName': 'McX', 'userLocation': 'Orbis Tertius', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': 'As Philosophy attempts to explain the human experience, AI has no more role in it than a crab or a banana. Humanity must be spared the experience of a chatbot chattering about something it is constitutionally unprepared to have a position on. AI must stay in its lane, restricting itself to more mundane tasks, such as blowing up the world.', 'createDate': '1685459941', 'updateDate': '1685463000', 'approveDate': '1685459943', 'recommendations': 2, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125409833, 'parentUserDisplayName': 'Davey', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125410223', 'isAnonymous': False}]",,nobody feed philosophy ai diet philosophy things might provoke real discovery maybe somebody something finally understand kierkegaard tome categories dispair able explain rest us philosophy prof certainly n explain said kierkagaard probably joking love hear ai bots seated circle debating interlocutors woild using socratic method find solution conundrum human behavior governance
687,125410223,McX,Orbis Tertius,"As Philosophy attempts to explain the human experience, AI has no more role in it than a crab or a banana. Humanity must be spared the experience of a chatbot chattering about something it is constitutionally unprepared to have a position on. AI must stay in its lane, restricting itself to more mundane tasks, such as blowing up the world.",2023-05-30 18:19:01,2,0,[],125409833,philosophy attempts explain human experience ai role crab banana humanity must spared experience chatbot chattering something constitutionally unprepared position ai must stay lane restricting mundane tasks blowing world
688,125409875,A Goldstein,Portland,"“…some believe, A.I. could become powerful enough that it could create societal-scale disruptions within a few years…”

That sounds like nefarious versions of A.I. could be used in the weeks and months before the 2024 elections. A repeat of 2016 on steroids perhaps?",2023-05-30 18:05:32,9,0,[],,believe become powerful enough create societal scale disruptions within years sounds nefarious versions used weeks months 2024 elections repeat 2016 steroids perhaps
689,125409935,Curmudgeon51,Sacramento/L.A.,"If it is so potentially dangerous, then don't build it.",2023-05-30 18:08:17,10,0,[],,potentially dangerous build
690,125409968,VIC,Washinton state,"We can test the proposition of who will win in the game of opposable thumbs with AI by empowering it to play the game of Thumb War and see who wins.  My bet is on the machine with an artificial thumb a million times stronger, harder and faster than the human opponent.",2023-05-30 18:09:44,1,0,[],,test proposition game opposable thumbs ai empowering play game thumb wins machine artificial thumb million times stronger harder faster human opponent
691,125410001,tdb,"Berkeley, CA","This technology poses risks of great havoc, even extinction (let's see which one does its extinction ""thing"" first: climate change, nuclear exchange, A.I. or another pandemic (coming out of a lab, ma weapon of mass destruction) Ah, we may be completely unable to do anything about it, but we are ""free"" to talk about it all we want. Talk, talk, talk. All the freedom to talk and raise flags that we want (and to defend it and neutralize all the talk). But it is impossible to stop the action and the practices that are affecting the majority of us.What kind of freedom for the pursuit of happiness is this?.",2023-05-30 18:10:56,4,0,[],,technology poses risks great havoc even extinction extinction thing first climate change nuclear exchange another pandemic coming weapon mass destruction ah completely unable anything free talk want talk talk talk freedom talk raise flags want defend neutralize talk impossible stop action practices affecting majority us kind freedom pursuit happiness
692,125410011,Roger I,"NY,NY",Most concerning about the current state of AI is that the data scientists building it don’t seem to fully understand it. Current Chatbots like ChatGPT generate “hallucinations” that can’t be explained. The smart thing to do here is slow down until the risks and rewards are better understood.,2023-05-30 18:11:21,9,1,"[{'commentID': 125410792, 'status': 'approved', 'commentSequence': 125410792, 'userID': 46936829, 'userDisplayName': 'ondelette', 'userLocation': 'San Jose', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Roger I The ""hallucinations"" can certainly be explained, the term is being used for the fact that an AI that talks like it\'s well educated but has no idea what it is saying or control over what it says will make stuff up. Not a surprise or an enigma.', 'createDate': '1685461312', 'updateDate': '1685461313', 'approveDate': '1685461313', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125410011, 'parentUserDisplayName': 'Roger I', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125410792', 'isAnonymous': False}]",,concerning current state ai data scientists building seem fully understand current chatbots chatgpt generate hallucinations explained smart thing slow risks rewards better understood
693,125410792,ondelette,San Jose,"@Roger I The ""hallucinations"" can certainly be explained, the term is being used for the fact that an AI that talks like it's well educated but has no idea what it is saying or control over what it says will make stuff up. Not a surprise or an enigma.",2023-05-30 18:41:52,0,0,[],125410011,hallucinations certainly explained term used fact ai talks well educated idea saying control says make stuff surprise enigma
694,125410022,Sk8,Cambridge,"I'm beginning to believe that the humans who have power on this planet also have an unconscious desire for self-extinction. Congress won't even regulate the internet or enforce anti-trust. And then there's the $816.7 billion defense budget. Thanks ""A.I. leaders"" for unleashing another pandora's box on us.",2023-05-30 18:11:46,8,0,[],,beginning believe human power planet also unconscious desire self extinction congress even regulate internet enforce anti trust 7 billion defense budget thanks leaders unleashing another pandora us
695,125410041,K. Kong,Washington,"This looks like an effort at self-absolution by the people profiting the most. But the die has been cast. Despite the ample warnings about how we can't use nuclear weapons, nuclear proliferation continues. Every country will build AI-enabled stockpiles of miniature, autonomous drones that can recognize humans and dispatch them with ease.",2023-05-30 18:12:20,2,0,[],,looks effort self absolution people profiting cast despite ample warnings nuclear weapons nuclear proliferation continues every country build ai enabled stockpiles miniature autonomous drones recognize human dispatch ease
696,125410057,LawStudent,"White Plains, NY","""It's a classic case of the fox guarding the henhouse when AI companies cry out for regulation. On the surface, it may seem like a responsible call, but the underlying motive is often a self-serving one. By pushing for regulation, these corporations position themselves to influence and shape the rules of the game, effectively molding the landscape to their advantage and potentially creating a monopoly. The appeal for external oversight is nothing more than a red herring, a clever ruse to maintain control while feigning vulnerability. It's the epitome of hypocrisy—crying foul only when the threat of competition looms, yet seeing no issue in leveraging the same tactics for their benefit. It's a clear case of 'it's only bad when someone else does it'",2023-05-30 18:12:48,8,0,[],,classic case guarding henhouse ai companies regulation surface seem responsible call underlying motive often self serving pushing regulation corporations position influence shape rules game effectively molding landscape advantage potentially creating monopoly appeal external oversight nothing herring clever ruse maintain control feigning vulnerability epitome hypocrisy crying foul threat competition looms seeing issue leveraging tactics benefit clear case someone else
697,125410111,JimsFace,Los Angeles,"I've read some of these today-ok, firstly, it's built, done-already a threat...but, it can extend human life, help with medical miracles, and send us into space; it is the most tempting thing to mankind since the proverbial ""apple"" and I'm not speaking of the company, a much older apple.

 The simple end of this is that NO country, let's look at say N Korea, or China, no country will simply say this is too dangerous, so let's not. They all are on the board to create this monster, and soon nothing else will matter at all-like a Facebook for all, and all inclusive. 

So...the leaders of these companies need to be spoken to, and devise with government, a way to keep this safe, the big fear is that it's too late, the proverbial cat is out of the bag, and it's already purring...

I think we are all in very deep yogurt here...",2023-05-30 18:14:54,2,0,[],,read today ok firstly built done already threat extend human life help medical miracles send us space tempting thing mankind since proverbial apple speaking company much older apple simple country look n korea china country simply dangerous board create monster soon nothing else matter facebook inclusive leaders companies need spoken devise government keep safe fear late proverbial already purring think deep yogurt
698,125410119,Stephen,Tucson,"I am suspicious of their concerns. They are the leaders of the pack, and it looks like they want government regulation to keep anyone else from catching up. Quick have the government close the door now that we are in.",2023-05-30 18:15:06,5,0,[],,suspicious concerns leaders pack looks want government regulation keep anyone else catching quick government close door
699,125410139,Philboyd,"Washington, DC","My favorite line from this piece, that comes right after all the dire language about human extinction:

""researchers sometimes stop short of explaining how that would happen.""

Yeah. Because there is no plausible way it COULD happen. 

All this AI hysteria feels like yet another of the world-ending scenarios ginned up in the 60-plus years I've been alive by news organizations to fit someone's political, social or military agenda. 

A partial list I can recall: Communist domination, Nuclear War, Extinction from Over-Population, Global Famine, Pollution that would reach levels where life would be unsustainable, the New Ice Age, a Hole in the Ozone Layer allowing deadly solar rays,  Global Warming, make that Climate Change, and now AI.  I've left off a few that didn't quite reach the level of total handwringing by national news agencies like asteroid peril, space invaders, Islamic Extremism and economic domination by Japan - strike that, China.

All this worry over impending doom is going to kill us all, even if it takes a century or so.",2023-05-30 18:15:50,10,3,"[{'commentID': 125410492, 'status': 'approved', 'commentSequence': 125410492, 'userID': 75761553, 'userDisplayName': 'Dan', 'userLocation': 'Buffalo', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': ""@Philboyd \nAll the things on your list are things we have to worry about. The fact that they haven't wiped out humanity is because we took actions to avert those problems."", 'createDate': '1685460611', 'updateDate': '1685461591', 'approveDate': '1685460613', 'recommendations': 1, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125410139, 'parentUserDisplayName': 'Philboyd', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125410492', 'isAnonymous': False}, {'commentID': 125410727, 'status': 'approved', 'commentSequence': 125410727, 'userID': 46936829, 'userDisplayName': 'ondelette', 'userLocation': 'San Jose', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': ""@Philboyd Well, at least we know that AI has surpassed the intelligence of one human who's documented his own abilities for us."", 'createDate': '1685461106', 'updateDate': '1685463181', 'approveDate': '1685461954', 'recommendations': 2, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125410139, 'parentUserDisplayName': 'Philboyd', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125410727', 'isAnonymous': False}, {'commentID': 125410424, 'status': 'approved', 'commentSequence': 125410424, 'userID': 210325834, 'userDisplayName': 'TiredMillenial', 'userLocation': 'Chicago, IL', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Philboyd to be fair, the hole in the ozone layer is slowly recovering because we acted and banned CFCs.', 'createDate': '1685460449', 'updateDate': '1685462969', 'approveDate': '1685461955', 'recommendations': 1, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125410139, 'parentUserDisplayName': 'Philboyd', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125410424', 'isAnonymous': False}]",,favorite line piece comes right dire language human extinction researchers sometimes stop short explaining happen yeah plausible happen ai hysteria feels another world ending scenarios ginned 60 plus years alive news organizations someone political social military agenda partial list recall communist domination nuclear extinction population global famine pollution reach levels life unsustainable hole ozone layer allowing deadly solar rays global warming make climate change ai left quite reach level total handwringing national news agencies asteroid peril space invaders islamic extremism economic domination japan strike china worry impending doom going kill us even takes century
700,125410492,Dan,Buffalo,"@Philboyd 
All the things on your list are things we have to worry about. The fact that they haven't wiped out humanity is because we took actions to avert those problems.",2023-05-30 18:30:11,1,0,[],125410139,things list things worry fact wiped humanity took actions avert problems
701,125410727,ondelette,San Jose,"@Philboyd Well, at least we know that AI has surpassed the intelligence of one human who's documented his own abilities for us.",2023-05-30 18:38:26,2,0,[],125410139,well least know ai surpassed intelligence human documented abilities us
702,125410424,TiredMillenial,"Chicago, IL","@Philboyd to be fair, the hole in the ozone layer is slowly recovering because we acted and banned CFCs.",2023-05-30 18:27:29,1,0,[],125410139,fair hole ozone layer slowly recovering acted banned cfcs
703,125410179,Art,NYC,"Given the widespread influence of religion, it seems the human susceptibility to believing in unerring omnipotence (including that of a machine) is rather great.",2023-05-30 18:17:27,5,0,[],,given widespread influence religion seems human susceptibility believing unerring omnipotence including machine rather great
704,125410187,Jon Pretnar,Brooklyn,I guess capitalism (i.e. greed) being the guiding principle for humanity wasn’t such a great idea after all. What a shocker.,2023-05-30 18:17:43,22,0,[],,guess capitalism e greed guiding principle humanity great idea shocker
705,125410193,Liam,"Lone Tree, CO","It would have been nice if the piece had listed some specific potential scenarios in which AI could be so threatening..

One possibility for financial havoc could come if AI started to consistently outperform money-management firms, making them obsolete as an industry and and causing gross market instability as AI-favored or -disfavored sectors and firms whipsawed in price, based on AI predictions of long-term and short-term values. But, disruptive as that would be, that is a far cry from extinction....",2023-05-30 18:17:54,9,0,[],,nice piece listed specific potential scenarios ai threatening possibility financial havoc come ai started consistently outperform money management firms making obsolete industry causing gross market instability ai favored disfavored sectors firms whipsawed price based ai predictions long term short term values disruptive extinction
706,125410225,Dra,Md,"It’s hysterical that these ‘titans of industry’ are sweating now that the genie is out of the bottle. “Help, help, save us from ourselves, but don’t expect us to pay for it”.",2023-05-30 18:19:12,10,0,[],,hysterical titans industry sweating genie bottle help help save us expect us
707,125410226,FactCheck,USA,These science fiction projections are getting so tiresome. I'm still waiting to buy my first flying car.,2023-05-30 18:19:15,7,0,[],,science fiction projections getting tiresome still waiting first flying
708,125410239,Eric Vos,Puerto Rico,"Hopefully, AI only gets rid of the real danger to the planet.  And leaves whales, elephants, dolphins, old growth forests, and penguins free to live without the devastation we seem so keen on delivering.  At least the planet will not have to suffer a large rock from the sky to reset.  Because Boy!  We need a reset and humans refuse to slow down as we barrel, at a 100 MPH, towards the wall of disaster - yes, we are driving a Hummer for good measure.",2023-05-30 18:19:52,7,1,"[{'commentID': 125410661, 'status': 'approved', 'commentSequence': 125410661, 'userID': 46936829, 'userDisplayName': 'ondelette', 'userLocation': 'San Jose', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Eric Vos And you somehow think all that will happen and leave the whales, et alia, intact?  Have you ever seen the destruction left behind by war?', 'createDate': '1685460956', 'updateDate': '1685461954', 'approveDate': '1685461955', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125410239, 'parentUserDisplayName': 'Eric Vos', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125410661', 'isAnonymous': False}]",,hopefully ai gets real danger planet leaves whales elephants dolphins growth forests penguins free live without devastation seem keen delivering least planet suffer large rock reset need reset human refuse slow barrel towards wall disaster driving hummer good measure
709,125410661,ondelette,San Jose,"@Eric Vos And you somehow think all that will happen and leave the whales, et alia, intact?  Have you ever seen the destruction left behind by war?",2023-05-30 18:35:56,0,0,[],125410239,somehow think happen leave whales et alia intact ever seen destruction left behind
710,125410268,John,San Francisco,We ignored climate change because we knew technology would save us. Oh well.,2023-05-30 18:20:56,8,0,[],,ignored climate change knew technology save us oh well
711,125410272,CRG,Reston,"It would be great if Mr. Altman’s empathic facial expressions, tone of voice, and sensible ideas on AI/LLM government regulation can be trusted. But he has pocketed half a billion in profit from this industry and knows that industry pulls virtually all the levers of power. Sadly, these regulatory recommendations are likely little more than a cynical attempt to recast government as the villain.",2023-05-30 18:21:07,6,0,[],,great mr altman empathic facial expressions tone voice sensible ideas ai government regulation trusted pocketed half billion profit industry knows industry pulls virtually levers power sadly regulatory recommendations ly little cynical attempt recast government villain
712,125410296,Paul,Washington DC,"I’ve been a software engineer my entire career, and often wondered in a larger sense what we are doing - speculating that all along we’ve been working on replacing ourselves.",2023-05-30 18:21:54,6,1,"[{'commentID': 125410499, 'status': 'approved', 'commentSequence': 125410499, 'userID': 202572969, 'userDisplayName': 'Isaac', 'userLocation': 'Columbus, OH', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': 'I know it’s like the people making this have no idea that this will replace them.', 'createDate': '1685460618', 'updateDate': '1685464247', 'approveDate': '1685460620', 'recommendations': 3, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125410296, 'parentUserDisplayName': 'Paul', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125410499', 'isAnonymous': False}]",,software engineer entire career often wondered larger sense speculating along working replacing
713,125410499,Isaac,"Columbus, OH",I know it’s like the people making this have no idea that this will replace them.,2023-05-30 18:30:18,3,0,[],125410296,know people making idea replace
714,125410343,Liz,NYC,"I still get chills from that scene in 2001: A Space Odyssey, and when we, the viewer, realize that Hal is capable of lip-reading, ergo getting his feelings hurt and wanting to exact revenge...

Scary stuff.",2023-05-30 18:23:56,3,0,[],,still chills scene 2001 space odyssey viewer realize capable reading ergo getting feelings hurt wanting exact revenge scary stuff
715,125410344,Judy,Canada,"Oh good, another challenge to which the US will be unable to adequately respond.

Hopefully Europe can do it, they are starting to take action on technology issues.",2023-05-30 18:24:00,1,1,"[{'commentID': 125410585, 'status': 'approved', 'commentSequence': 125410585, 'userID': 46936829, 'userDisplayName': 'ondelette', 'userLocation': 'San Jose', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': ""@Judy The judicial and legislative branches of our government have been systematically neutered.  There's a limit to what we can do without them."", 'createDate': '1685460795', 'updateDate': '1685461955', 'approveDate': '1685461956', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125410344, 'parentUserDisplayName': 'Judy', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125410585', 'isAnonymous': False}]",,oh good another challenge us unable adequately respond hopefully europe starting take action technology issues
716,125410585,ondelette,San Jose,@Judy The judicial and legislative branches of our government have been systematically neutered.  There's a limit to what we can do without them.,2023-05-30 18:33:15,0,0,[],125410344,judicial legislative branches government systematically neutered limit without
717,125410379,R. Koreman,You Know My Number.,They seem quite disingenuous when they have their foot on the pedal and are crying to slow down. I suppose they know they’ll be old men one day and are intelligent enough to realize how much we are going to blame them for our collective future if it somehow turns out to be less than perfect.,2023-05-30 18:25:34,2,0,[],,seem quite disingenuous foot pedal crying slow suppose know intelligent enough realize much going blame collective future somehow turns less perfect
718,125410395,Pete,California,"So far, A.I. language bots’ most notable acheivements seem to be the delivery of elaborate fakes.  Fake essays, fake resumes, fake legal briefs.

All this falsity, including the poaching of art, music, and the written words of creative people from online, should be - and probably already is - illegal.

The day may soon come when the people who have created this unethical computer technology will be charged as criminals.  The day has already arrived when their activities are being exposed as hollow and dangerous.",2023-05-30 18:26:02,2,0,[],,language bots notable acheivements seem delivery elaborate fakes fake essays fake resumes fake legal briefs falsity including poaching music written words creative people online probably already illegal soon come people created unethical computer technology charged criminals already arrived activities exposed hollow dangerous
719,125409280,CPBS,Kansas City,"""These fears are shared by numerous industry leaders, putting them in the unusual position of arguing that a technology they are building — and, in many cases, are furiously racing to build faster than their competitors — poses grave risks and should be regulated more tightly."" 

I hate to say, but, this statement alone represents such a basic human idiocy, ya just can't make it up about ourselves. It's as if they didn't have and don't have the power to stop themselves. ""Please, please, we can't stop, we can't stop, please govern us, we drank too much caffeine and can't stop."" It's a like a bad movie, our tech taken over by a brain controlling parasite. What the heck, people?",2023-05-30 17:43:24,4,0,[],,fears shared numerous industry leaders putting unusual position arguing technology building many cases furiously racing build faster competitors poses grave risks regulated tightly hate statement alone represents basic human idiocy ya make power stop please please stop stop please govern us drank much caffeine stop movie tech taken brain controlling parasite heck people
720,125409313,Joseph Katz,"Hamburg, Germany","Delusional.  Silly.  But it makes people peddling AI feel important.

AI is only a computational algorithm.  It does a few useful things, like reading medical scans.  It does some useless things, like word-association text generators the produce mush like that produced by PR departments, but with more errors.  It makes realistic fake photos more cheaply than humans.  But no sensible person believes what he sees in a photo, without independent corroboration.  Photos have been faked, convincingly, for a century.

AI cannot reach out from a computer and push the nuclear red button, or make pathogens in a lab.  Only people can do that.  It's a computer program, exists only in computer memory, and cannot reach out into the real world.

Must have been a slow news day.",2023-05-30 17:44:13,1,1,"[{'commentID': 125410667, 'status': 'approved', 'commentSequence': 125410667, 'userID': 86774981, 'userDisplayName': 'Sarah', 'userLocation': 'LA', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': 'Think about how many things are electronic these days... voting machines, vehicules, manufacturing, banking, your identity, and even nuclear codes (the red button is only in movies). AI can control all of that.', 'createDate': '1685460959', 'updateDate': '1685461954', 'approveDate': '1685461954', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125409313, 'parentUserDisplayName': 'Joseph Katz', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125410667', 'isAnonymous': False}]",,delusional silly makes people peddling ai feel important ai computational algorithm useful things reading medical scans useless things word association text generators produce mush produced pr departments errors makes realistic fake photos cheaply human sensible person believes sees photo without independent corroboration photos faked convincingly century ai cannot reach computer push nuclear button make pathogens people computer program exists computer memory cannot reach real world must slow news
721,125410667,Sarah,LA,"Think about how many things are electronic these days... voting machines, vehicules, manufacturing, banking, your identity, and even nuclear codes (the red button is only in movies). AI can control all of that.",2023-05-30 18:35:59,0,0,[],125409313,think many things electronic days voting machines vehicules manufacturing banking identity even nuclear codes button movies ai control
722,125409404,K,Texas,"The utter irony is the very people “ warning “ of the dangers are the very people creating and launching this technology! Furthermore, many have paid lobbyists in Washington.. why not have these minions bring forth the concerns and actually do something about it?",2023-05-30 17:47:28,2,0,[],,utter irony people warning dangers people creating launching technology furthermore many paid lobbyists washington minions bring forth concerns actually something
723,125409512,PE,Seattle,"How about just turn it off? The only thing I see AI creating is creepy art, fake videos, bad poetry, and lame music. Now a byproduct of this lazy ""art"" is global destruction? Not worth it.",2023-05-30 17:51:42,4,0,[],,turn thing ai creating creepy fake videos poetry lame music byproduct lazy global destruction worth
724,125409669,Horrified,Nola,Anyone who reads scifi could have told you this. Oh. They did. As early as 2001: A Space Odyssey. The human race is intent upon wiping itself out.,2023-05-30 17:57:23,5,0,[],,anyone reads scifi told oh early 2001 space odyssey human race intent upon wiping
725,125409699,Thanos Dill,Florida,I find this to be ridiculous.  These Tech companies are trying to escape accountability for something they are rushing to create without guardrails in place.  They asked Congress to set guidelines and rules.  Nonsense. You build it you are responsible for it. If you can’t control it don’t build it until you can.  Pointing the finger for someone to give you rules doesn’t work.,2023-05-30 17:58:21,7,0,[],,find ridiculous tech companies trying escape accountability something rushing create without guardrails place asked congress guidelines rules nonsense build responsible control build pointing finger someone give rules work
726,125409295,John,OR,"What was the old saw, 'do no harm, unless there's a good profit in it.'",2023-05-30 17:43:58,2,0,[],,harm unless good profit
727,125409478,Jeff,Chicago,"What kind of person builds a thing then declares that thing a danger to humanity?

A rhetorical question, that.",2023-05-30 17:50:17,9,0,[],,kind person builds thing declares thing danger humanity rhetorical question
728,125409648,John,Seattle,"Humans have an odd sense of personal responsibility.

1. Shopping cart left blocking store exit: “Someone else will move it”

2. Nuclear bomb: “Someone else will figure out how to ask people not to use them”

3. Dumping poison chemicals in the river: “Someone else will deal with the dead fish”

4. Creating AI that will cause human extinction: “We’ll just write a letter and the government will figure out how to tell us to stop doing it”",2023-05-30 17:56:46,17,1,"[{'commentID': 125410456, 'status': 'approved', 'commentSequence': 125410456, 'userID': 67414336, 'userDisplayName': 'Dru Sefton', 'userLocation': 'San Francisco', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': 'Shopping carts, I move. The other three, individual humans can’t do much about other than pressuring elected reps.', 'createDate': '1685460528', 'updateDate': '1685461440', 'approveDate': '1685460529', 'recommendations': 3, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125409648, 'parentUserDisplayName': 'John', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125410456', 'isAnonymous': False}]",,human sense personal responsibility 1 shopping cart left blocking store exit someone else move 2 nuclear bomb someone else figure people 3 dumping poison chemicals river someone else deal dead fish 4 creating ai cause human extinction write letter government figure tell us stop
729,125410456,Dru Sefton,San Francisco,"Shopping carts, I move. The other three, individual humans can’t do much about other than pressuring elected reps.",2023-05-30 18:28:48,3,0,[],125409648,shopping carts move three individual human much pressuring elected reps
730,125409742,Z,Wherever,"How long are we talking till AI makes us miserable? Maybe not extinct but, as the article says, pandemic-level misery? 5 years? 15? 50?",2023-05-30 17:59:48,1,0,[],,long talking till ai makes us miserable maybe extinct article says pandemic level misery 5 years 15 50
731,125409831,Mestizo,Toronto,Could they be more specific about the exact concern? Is it that AI will become self-aware and kill or enslave us?,2023-05-30 18:03:40,4,0,[],,specific exact concern ai become self aware kill enslave us
